URI,URILabel,comURI
http://www.wikidata.org/entity/Q3550700,United Media,
http://www.wikidata.org/entity/Q30273405,United Microelectronics (United States),http://www.umc.com/english/
http://www.wikidata.org/entity/Q7888387,United Nations Federal Credit Union,https://www.unfcu.org
http://www.wikidata.org/entity/Q7889016,United Orient Bank,http://www.uobusa.com
http://www.wikidata.org/entity/Q493845,United Press International,https://www.upi.com/
http://www.wikidata.org/entity/Q7889091,United Refining Company,http://www.urc.com
http://www.wikidata.org/entity/Q30292540,United Science,http://uniscicorp.com/
http://www.wikidata.org/entity/Q16959092,United Security Bancshares,http://www.unitedsecuritybank.com
http://www.wikidata.org/entity/Q30292543,United Silicon Carbide (United States),http://unitedsic.com/
http://www.wikidata.org/entity/Q1541150,United Space Alliance,http://www.unitedspacealliance.com/
http://www.wikidata.org/entity/Q7889571,United States Bakery,http://www.usbakery.com/
http://www.wikidata.org/entity/Q7889887,United States Fire Insurance Company of New York,
http://www.wikidata.org/entity/Q4005653,United States Karate Association,
http://www.wikidata.org/entity/Q4700960,United States Motor Company,
http://www.wikidata.org/entity/Q5271952,United States Pharmacopeia,http://www.usp.org/
http://www.wikidata.org/entity/Q3296074,United States Rubber Company,http://www.uniroyaltires.com/
http://www.wikidata.org/entity/Q7892296,United States Watch Company,
http://www.wikidata.org/entity/Q1109904,United States Wrestling Association,http://www.uswawrestling.com/
http://www.wikidata.org/entity/Q7893563,United Stationers,http://www.essendant.com
http://www.wikidata.org/entity/Q7893571,United Streetcar,http://www.unitedstreetcar.com/
http://www.wikidata.org/entity/Q7893586,United Talent Agency,http://www.unitedtalent.com
http://www.wikidata.org/entity/Q1045758,United Technologies Corporation,http://www.utc.com
http://www.wikidata.org/entity/Q21071142,United Therapeutics,http://www.unither.com
http://www.wikidata.org/entity/Q7893630,United Van Lines,http://www.unitedvanlines.com
http://www.wikidata.org/entity/Q19600167,United Wireless,http://www.unitedwireless.com/
http://www.wikidata.org/entity/Q7893659,United Wrestling Coalition,
http://www.wikidata.org/entity/Q2103926,UnitedHealth Group,http://www.unitedhealthgroup.com/
http://www.wikidata.org/entity/Q73744365,Unitrex,
http://www.wikidata.org/entity/Q7893726,Unitus Impact,http://www.unitusimpact.com/
http://www.wikidata.org/entity/Q772813,Univar,http://univar.com/
http://www.wikidata.org/entity/Q30253704,Univax,
http://www.wikidata.org/entity/Q2495515,Univel,
http://www.wikidata.org/entity/Q30265923,Univera (United States),https://www.newunivera.com/en-us/?register_sponsorid=
http://www.wikidata.org/entity/Q30265891,Universal Alloy (United States),http://www.universalalloy.com/
http://www.wikidata.org/entity/Q248465,Universal Audio,http://www.uaudio.com
http://www.wikidata.org/entity/Q7893884,Universal Audio,http://www.uaudio.com/
http://www.wikidata.org/entity/Q7893889,Universal Bank,http://www.universalbank.com
http://www.wikidata.org/entity/Q30265895,Universal Beauty Products (United States),http://universalbeauty.com/
http://www.wikidata.org/entity/Q30265896,Universal Biologics (United States),http://www.unibio.com/
http://www.wikidata.org/entity/Q50039340,Universal Cells (United States),http://www.universalcells.com/
http://www.wikidata.org/entity/Q7893927,Universal Cooperatives,
http://www.wikidata.org/entity/Q30270587,Universal Court Reporting (United States),http://www.ucrinc.com/
http://www.wikidata.org/entity/Q43895938,Universal Dialog (United States),http://universaldialog.com/
http://www.wikidata.org/entity/Q30253602,Universal Energy Systems,http://www.ues.com/
http://www.wikidata.org/entity/Q30265905,Universal Engraving (United States),http://www.ueigroup.com/index.cfm
http://www.wikidata.org/entity/Q30265907,Universal Environmental Technologies (United States),http://www.uetenvirosys.com/
http://www.wikidata.org/entity/Q7893951,Universal Express,
http://www.wikidata.org/entity/Q30265912,Universal Fibers (United States),http://universalfibers.com/
http://www.wikidata.org/entity/Q30265921,Universal Filters (United States),http://www.universalfilters.com/
http://www.wikidata.org/entity/Q7893967,Universal Health Services,http://www.uhsinc.com/
http://www.wikidata.org/entity/Q30253735,Universal Hi-Tech Development,http://www.uhd.com/
http://www.wikidata.org/entity/Q30265919,Universal Instruments (United States),http://www.uic.com/
http://www.wikidata.org/entity/Q25302602,Universal Interactive,
http://www.wikidata.org/entity/Q1753607,Universal Networks International,http://www.uninetworks.tv/
http://www.wikidata.org/entity/Q55686854,Universal Photo Art Company,
http://www.wikidata.org/entity/Q30265913,Universal Photonics (United States),http://universalphotonics.com/
http://www.wikidata.org/entity/Q30265924,Universal Products (United States),http://www.u-p.com/home.html
http://www.wikidata.org/entity/Q66085361,"Universal Research Laboratories, Inc.",
http://www.wikidata.org/entity/Q30283451,Universal Sensors (United States),http://intel.ucc.ie/sensors/universal
http://www.wikidata.org/entity/Q30253520,Universal Stabilization Technologies,http://www.vitrilife.com/
http://www.wikidata.org/entity/Q4005797,Universal Studios Home Entertainment,http://www.universalstudiosentertainment.com
http://www.wikidata.org/entity/Q7894082,Universal Technical Institute,http://www.uti.edu/
http://www.wikidata.org/entity/Q30293625,Universal Technology Corporation (United States),
http://www.wikidata.org/entity/Q3551298,Universal Tube & Rollform Equipment,http://utubeonline.com
http://www.wikidata.org/entity/Q7894096,Universal Weather and Aviation,http://www.universalweather.com/
http://www.wikidata.org/entity/Q7894097,"Universal Wireless Communication Co., Inc.",
http://www.wikidata.org/entity/Q30265899,Universal Woods (United States),http://universalwoods.com/
http://www.wikidata.org/entity/Q1670446,Universal Wrestling Federation,
http://www.wikidata.org/entity/Q4520528,Universal Wrestling Federation,
http://www.wikidata.org/entity/Q50039343,Universe Technical Translation (United States),http://www.universetranslation.com/
http://www.wikidata.org/entity/Q21188947,University Games Corporation,
http://www.wikidata.org/entity/Q24882912,University Islamic Financial,http://www.myuif.com/
http://www.wikidata.org/entity/Q7894828,University Microfilms International,
http://www.wikidata.org/entity/Q7895346,University of Dreams,https://www.summerinternships.com
http://www.wikidata.org/entity/Q7895388,University of Fairfax,http://www.ufairfax.net/
http://www.wikidata.org/entity/Q61718297,University of Farmington,https://universityoffarmington.edu/
http://www.wikidata.org/entity/Q7895757,University of Michigan Credit Union,http://www.umcu.org/
http://www.wikidata.org/entity/Q7895920,University of New Orleans Federal Credit Union,http://www.unofcu.org/
http://www.wikidata.org/entity/Q7896131,University of Pittsburgh Medical Center,http://www.upmc.com/Pages/default.aspx
http://www.wikidata.org/entity/Q7896631,University of Wisconsin Hospital and Clinics,http://www.uwhealth.org
http://www.wikidata.org/entity/Q30253418,University Research Co (United States),http://www.urc-chs.com/
http://www.wikidata.org/entity/Q64142876,University Technical Services (United States),https://www.ut-services.com/
http://www.wikidata.org/entity/Q5116465,Univision Communications,http://www.univision.net/
http://www.wikidata.org/entity/Q51844264,Univista Insurance,https://www.univistainsurance.com/
http://www.wikidata.org/entity/Q62122874,Unleashed by Petco,https://www.petco.com/unleashed
http://www.wikidata.org/entity/Q41568596,Unmanned Experts (United States),https://unmannedexperts.com/
http://www.wikidata.org/entity/Q1393497,Unocal Corporation,http://www.unocal.in
http://www.wikidata.org/entity/Q3320711,Untangle,http://www.untangle.com/
http://www.wikidata.org/entity/Q143435,Unum,http://www.unum.com/
http://www.wikidata.org/entity/Q964073,UP Aerospace,http://www.upaerospace.com/
http://www.wikidata.org/entity/Q26572838,UpCodes,https://up.codes/
http://www.wikidata.org/entity/Q22073141,Uphold,https://www.uphold.com
http://www.wikidata.org/entity/Q7898340,Upland Brewing Company,
http://www.wikidata.org/entity/Q17090754,Upland Software,http://www.powersteeringsoftware.com/
http://www.wikidata.org/entity/Q51886124,UpLead,https://www.uplead.com
http://www.wikidata.org/entity/Q1426524,Upper Deck Company,http://www.upperdeck.com
http://www.wikidata.org/entity/Q7898672,Upper Guadalupe River Authority,http://www.ugra.org/
http://www.wikidata.org/entity/Q7865531,UPS Capital,https://upscapital.com
http://www.wikidata.org/entity/Q7899254,Upsher-Smith Laboratories,http://www.upsher-smith.com/
http://www.wikidata.org/entity/Q17107707,Upslope Brewing Company,http://upslopebrewing.com
http://www.wikidata.org/entity/Q7899487,Upwardly Global,http://www.upwardlyglobal.org
http://www.wikidata.org/entity/Q3344170,Upwork,https://www.upwork.com/
http://www.wikidata.org/entity/Q7865577,UQM Technologies,https://uqm.com
http://www.wikidata.org/entity/Q7899844,Urban Airship,http://www.urbanairship.com/
http://www.wikidata.org/entity/Q7899865,Urban Brain Studios,http://www.urbanbrainstudios.com/
http://www.wikidata.org/entity/Q7280957,Urban One,https://urban1.com
http://www.wikidata.org/entity/Q3552193,Urban Outfitters,http://www.urbanoutfitters.com
http://www.wikidata.org/entity/Q7899978,Urban Partnership Bank,https://www.upbnk.com
http://www.wikidata.org/entity/Q4006365,Urban Vision,
http://www.wikidata.org/entity/Q17090819,UrgentRx,http://www.urgentRx.com/
http://www.wikidata.org/entity/Q30283525,Urigen Pharmaceuticals (United States),http://www.urigen.com/
http://www.wikidata.org/entity/Q847232,URS Corporation,
http://www.wikidata.org/entity/Q39063527,Ursa Analytics,http://www.ursaanalytics.com
http://www.wikidata.org/entity/Q7875848,US Aviation,
http://www.wikidata.org/entity/Q41568602,US Biologic (United States),http://usbiologic.com/
http://www.wikidata.org/entity/Q64142840,US Biotest (United States),https://www.usbiotest.com/
http://www.wikidata.org/entity/Q7875908,US Microbics,http://www.bugsatwork.net
http://www.wikidata.org/entity/Q64142188,US Night Vision (United States),https://usnightvision.com
http://www.wikidata.org/entity/Q7875922,US Railcar,http://www.usrailcar.com
http://www.wikidata.org/entity/Q7875945,US Wings,http://www.uswings.com
http://www.wikidata.org/entity/Q7865640,US-Taiwan Business Council,http://www.us-taiwan.org
http://www.wikidata.org/entity/Q18217592,USA Discounters,
http://www.wikidata.org/entity/Q7865808,USA Federal Credit Union,http://www.usafed.org/
http://www.wikidata.org/entity/Q17126373,USA Gasoline,
http://www.wikidata.org/entity/Q7865722,USAA,https://www.usaa.com/
http://www.wikidata.org/entity/Q17028959,USAgain,
http://www.wikidata.org/entity/Q63870889,USB network Gate,https://www.net-usb.com/
http://www.wikidata.org/entity/Q7866387,USDTV,http://www.usdtv.com/about/release-11-9-2006.html
http://www.wikidata.org/entity/Q64142888,User Systems (United States),http://usersystems.com/
http://www.wikidata.org/entity/Q7901821,UserLand Software,http://www.userland.com/
http://www.wikidata.org/entity/Q7901822,UserVoice,https://www.uservoice.com/
http://www.wikidata.org/entity/Q30273248,Usibelli Coal Mine (United States),http://www.usibelli.com/
http://www.wikidata.org/entity/Q17090826,USIS,
http://www.wikidata.org/entity/Q1700277,USRobotics,http://www.usr.com/
http://www.wikidata.org/entity/Q2471622,UST Global,http://www.ust-global.com/
http://www.wikidata.org/entity/Q7875808,USU Charter Credit Union,http://www.usuccu.org/
http://www.wikidata.org/entity/Q30283479,UT Dots (United States),
http://www.wikidata.org/entity/Q7876078,UT–Battelle,http://www.ut-battelle.org/
http://www.wikidata.org/entity/Q7902357,Utah Education Network,http://www.uen.org
http://www.wikidata.org/entity/Q7902387,Utah Parks Company,
http://www.wikidata.org/entity/Q7902815,Utilimaster Corporation,http://www.utilimaster.com
http://www.wikidata.org/entity/Q30298707,Utility Development (United States),http://udccorp.com/
http://www.wikidata.org/entity/Q30292200,Utility Systems Science and Software (United States),
http://www.wikidata.org/entity/Q7902834,Utility Trailer Manufacturing Company,http://www.utilitytrailer.com/
http://www.wikidata.org/entity/Q17513355,Utimaco Atalla,http://www8.hp.com/us/en/software-solutions/atalla-payments-and-data-security/index.html#!&pd1=1
http://www.wikidata.org/entity/Q30298709,UtopiaCompression (United States),http://www.utopiacompression.com/
http://www.wikidata.org/entity/Q30283499,UTRON Kinetics (United States),http://www.utronkinetics.com/
http://www.wikidata.org/entity/Q22711006,UTS Global,
http://www.wikidata.org/entity/Q7876045,UTStarcom,http://www.utstar.com.cn/
http://www.wikidata.org/entity/Q933565,UUNET,http://www.uu.net
http://www.wikidata.org/entity/Q7876154,UW Carbone Cancer Center,http://www.uwhealth.org/cancer
http://www.wikidata.org/entity/Q7876156,UW Credit Union,http://www.uwcu.org/
http://www.wikidata.org/entity/Q30298711,V Corp Technologies (United States),http://www.v-corp.com/
http://www.wikidata.org/entity/Q16986036,V-STOL Aircraft Corporation,
http://www.wikidata.org/entity/Q71042495,V.I.M.,https://www.vim.com
http://www.wikidata.org/entity/Q43895943,V&R Energy Systems Research (United States),http://www.vrenergy.com/
http://www.wikidata.org/entity/Q7906381,V3 Gaming PC,http://www.v3gamingpc.com/
http://www.wikidata.org/entity/Q30283512,Vaccinex (United States),http://www.vaccinex.com/
http://www.wikidata.org/entity/Q64142865,Vacuum Process Engineering (United States),http://www.vpei.com
http://www.wikidata.org/entity/Q30267609,Vadient Optics (United States),http://vadient.com/
http://www.wikidata.org/entity/Q7908352,Vadsco Sales,
http://www.wikidata.org/entity/Q30298712,Vadum (United States),http://www.vaduminc.com/
http://www.wikidata.org/entity/Q30343806,Vaillant (United States),http://www.vaillant-group.com/
http://www.wikidata.org/entity/Q30713042,Vaisala (United States),http://www.vaisala.com/en/Pages/default.aspx
http://www.wikidata.org/entity/Q7908939,Vajra Enterprises,http://www.vajraenterprises.com/
http://www.wikidata.org/entity/Q7909050,Val-Test Distributors,
http://www.wikidata.org/entity/Q30253456,Vala Sciences,http://www.valasciences.com/
http://www.wikidata.org/entity/Q85689527,Valarie Moyer's Unique Dolls & Gifts,http://www.valariemoyersdolls.com/
http://www.wikidata.org/entity/Q30292450,Valdez & Associates (United States),
http://www.wikidata.org/entity/Q29122989,Valeant Pharmaceuticals (United States),
http://www.wikidata.org/entity/Q30292452,Valencell (United States),
http://www.wikidata.org/entity/Q7910919,Valentine-Seaver Company,
http://www.wikidata.org/entity/Q29113558,Valeo (United States),http://www.valeo.com/en
http://www.wikidata.org/entity/Q41568593,Valeo Physical Therapy (United States),http://www.valeopt.com/
http://www.wikidata.org/entity/Q64143027,Valepro (United States),http://www.valepro.com/
http://www.wikidata.org/entity/Q30286291,Valerion Therapeutics (United States),
http://www.wikidata.org/entity/Q1283291,Valero Energy Corporation,http://www.valero.com
http://www.wikidata.org/entity/Q22909604,"Valhi, Inc.",http://www.valhi.net
http://www.wikidata.org/entity/Q22909604,"Valhi, Inc.",http://www.valhi.net/phoenix.zhtml?c=103380&p=irol-irhome
http://www.wikidata.org/entity/Q508154,Valiant Comics,http://valiantuniverse.com/
http://www.wikidata.org/entity/Q7906480,VALIC,
http://www.wikidata.org/entity/Q30292454,Valitor (United States),
http://www.wikidata.org/entity/Q24197333,Valley Apparel L.L.C.,http://valleyapparel.net/
http://www.wikidata.org/entity/Q7912152,Valley National Bank,http://www.valleynationalbank.com/
http://www.wikidata.org/entity/Q17090876,Valley National Bank of Arizona,
http://www.wikidata.org/entity/Q30266663,Valley Partnership (United States),http://www.valleypartnership.org/
http://www.wikidata.org/entity/Q30298647,Valley Tech Systems (United States),http://vts-i.com/
http://www.wikidata.org/entity/Q7911968,Valley-Dynamo,
http://www.wikidata.org/entity/Q7912377,Valleycrest Productions,
http://www.wikidata.org/entity/Q7912506,Valmont Industries,http://www.valmont.com/
http://www.wikidata.org/entity/Q30713332,Valneva (United States),
http://www.wikidata.org/entity/Q7520638,Valore,http://www.valore.com/
http://www.wikidata.org/entity/Q7912729,Value City,http://www.valuecity.com
http://www.wikidata.org/entity/Q7912740,Value Place,http://www.woodspring.com/
http://www.wikidata.org/entity/Q7912741,Value Plastics,
http://www.wikidata.org/entity/Q7912820,Valve Amplification Company,
http://www.wikidata.org/entity/Q30292464,ValveXchange (United States),
http://www.wikidata.org/entity/Q7912852,Valvoline Instant Oil Change,https://www.vioc.com/
http://www.wikidata.org/entity/Q16959894,Van Dessel Sports,http://www.vandesselsports.com/
http://www.wikidata.org/entity/Q57855559,Van Diemen-Lilienfield Galleries,
http://www.wikidata.org/entity/Q30260412,Van Drunen Farms (United States),http://www.vandrunenfarms.com/
http://www.wikidata.org/entity/Q67551865,Van Heusen,https://vanheusen.partnerbrands.com/
http://www.wikidata.org/entity/Q7913652,Van Schaick and Company,
http://www.wikidata.org/entity/Q7913758,Van Wagoner,
http://www.wikidata.org/entity/Q3554375,Van's Aircraft,http://www.vansaircraft.com
http://www.wikidata.org/entity/Q30269391,Vanda Pharmaceuticals (United States),http://www.vandapharma.com/
http://www.wikidata.org/entity/Q30896862,Vandalia Films,
http://www.wikidata.org/entity/Q50037134,Vanderbilt Health,https://www.vanderbilthealth.com/
http://www.wikidata.org/entity/Q544150,Vanguard Animation,http://vanguardfilms.com
http://www.wikidata.org/entity/Q7914826,Vanguard Health Systems,http://www.vanguardhealth.com
http://www.wikidata.org/entity/Q30298653,Vanguard Space Technologies (United States),http://vst-inc.com/
http://www.wikidata.org/entity/Q64142908,Vanilla Unmanned (United States),https://vanillaunmanned.com
http://www.wikidata.org/entity/Q44316962,Vannerson & Jones,
http://www.wikidata.org/entity/Q7915158,Vanport Manufacturing,
http://www.wikidata.org/entity/Q30289277,Vanquish Oncology (United States),
http://www.wikidata.org/entity/Q4052608,Vantage Controls,http://www.vantagecontrols.com/
http://www.wikidata.org/entity/Q50035299,Vantage View (United States),http://www.vantageview.com/start.asp
http://www.wikidata.org/entity/Q2510510,Vantive,http://www.oracle.com/
http://www.wikidata.org/entity/Q59535933,Vanu (United States),http://www.vanu.com
http://www.wikidata.org/entity/Q17148056,Vapor Apparel,
http://www.wikidata.org/entity/Q19865696,Vapotherm,http://vtherm.com
http://www.wikidata.org/entity/Q30298641,Varadero Capital (United States),http://www.varaderocapital.com/
http://www.wikidata.org/entity/Q30259204,Varentec (United States),http://www.varentec.com/
http://www.wikidata.org/entity/Q7915675,Vari-Prop,http://variprop.com/
http://www.wikidata.org/entity/Q7915753,Varian Associates,
http://www.wikidata.org/entity/Q4993917,Varian Medical Systems,http://www.varian.com/
http://www.wikidata.org/entity/Q30298657,Variation Reduction Solutions (United States),http://www.vrs-inc.com/
http://www.wikidata.org/entity/Q43895947,Varigen Biosciences (United States),http://varigenbiosciences.com/
http://www.wikidata.org/entity/Q7915946,Varity,
http://www.wikidata.org/entity/Q41567931,Varroc Lighting Systems (United States),https://www.varroclighting.com
http://www.wikidata.org/entity/Q30292476,Vasade Biosciences (United States),
http://www.wikidata.org/entity/Q50039397,Vascular BioSciences (United States),http://vascularbiosciences.com/
http://www.wikidata.org/entity/Q50038207,Vascular Insights (United States),http://clarivein.com/
http://www.wikidata.org/entity/Q30292477,Vascular Pharmaceuticals (United States),
http://www.wikidata.org/entity/Q30283537,Vascular Vision Pharmaceutical (United States),
http://www.wikidata.org/entity/Q30283538,Vasculox (United States),
http://www.wikidata.org/entity/Q30292478,VasGene Therapeutics (United States),
http://www.wikidata.org/entity/Q61932009,Vashon Partners (United States),https://vashonpartners.com/
http://www.wikidata.org/entity/Q64142903,Vasoptic Medical (United States),https://www.vasoptic.com
http://www.wikidata.org/entity/Q30298658,Vatell (United States),http://www.vatell.com/
http://www.wikidata.org/entity/Q1327694,Vater,http://www.vater.com/
http://www.wikidata.org/entity/Q7917278,Vaughan & Bushnell Manufacturing,http://vaughanmfg.com/
http://www.wikidata.org/entity/Q64142910,VAWD (United States),https://www.vawdengineering.com
http://www.wikidata.org/entity/Q30292482,Vaxart,
http://www.wikidata.org/entity/Q30292483,Vaxcel (United States),
http://www.wikidata.org/entity/Q30289302,Vaxiion Therapeutics (United States),
http://www.wikidata.org/entity/Q30292487,VaxInnate (United States),
http://www.wikidata.org/entity/Q7906595,VBS.tv,
http://www.wikidata.org/entity/Q30283547,Vcom3D (United States),http://www.vcom3d.com/
http://www.wikidata.org/entity/Q30297842,VCORE Solutions (United States),http://www.vcoresolutions.com/
http://www.wikidata.org/entity/Q64142923,Vcrsoft (United States),https://vcrsoft.business.site
http://www.wikidata.org/entity/Q17101602,Vecna Technologies,http://vecna.com
http://www.wikidata.org/entity/Q64142966,Vector Composites (United States),
http://www.wikidata.org/entity/Q7917805,Vector Group,
http://www.wikidata.org/entity/Q1969669,Vector Motors,http://www.vectormotors.com/
http://www.wikidata.org/entity/Q30268787,Vector Oncology (United States),https://www.vectoroncology.com
http://www.wikidata.org/entity/Q30298662,Vector Test Systems (United States),http://www.vectortest.com/
http://www.wikidata.org/entity/Q30298668,Vectraxx (United States),http://www.vectraxx.com/
http://www.wikidata.org/entity/Q64142524,Vectrus (United States),https://vectrus.com/
http://www.wikidata.org/entity/Q30271912,Vedantra Pharmaceuticals (United States),http://vedantra.com/
http://www.wikidata.org/entity/Q24204493,Veeva Systems,https://www.veeva.com/
http://www.wikidata.org/entity/Q4009237,Vega Aircraft Corporation,
http://www.wikidata.org/entity/Q30283556,Vega Wave Systems (United States),http://vegawave.com/
http://www.wikidata.org/entity/Q7918271,VeganBurg,http://www.veganburg.com/
http://www.wikidata.org/entity/Q30298674,Vehicle Control Technologies (United States),http://www.vctinc.com/
http://www.wikidata.org/entity/Q7918621,Vehix,
http://www.wikidata.org/entity/Q64142989,Vektrex (United States),https://www.vektrex.com
http://www.wikidata.org/entity/Q30292521,Velcura Therapeutics (United States),
http://www.wikidata.org/entity/Q30288895,Velocity BioGroup (United States),
http://www.wikidata.org/entity/Q64143079,Velocity Laboratories (United States),http://velocitylaboratories.com/
http://www.wikidata.org/entity/Q7919303,Velodyne LiDAR,
http://www.wikidata.org/entity/Q30297705,Veloxiti (United States),http://www.veloxiti.com/
http://www.wikidata.org/entity/Q64142998,Venable Instruments (United States),https://venable.biz/
http://www.wikidata.org/entity/Q7919526,Venable LLP,https://www.venable.com/
http://www.wikidata.org/entity/Q64143002,Venator Solutions (United States),http://www.venator-solutions.com
http://www.wikidata.org/entity/Q30283562,VenatoRx Pharmaceuticals (United States),
http://www.wikidata.org/entity/Q7919578,Venda Inc,http://www.venda.com/
http://www.wikidata.org/entity/Q64143003,Venebio (United States),https://venebio.com/
http://www.wikidata.org/entity/Q18395298,Vennli,http://vennli.com
http://www.wikidata.org/entity/Q30298677,Ventana Research Corporation (United States),http://ventanaresearchcorp.com/
http://www.wikidata.org/entity/Q7920228,Ventana Wildlife Society,http://www.ventanaws.org
http://www.wikidata.org/entity/Q30292293,Ventiva (United States),
http://www.wikidata.org/entity/Q7920304,Ventria Bioscience,http://www.ventria.com
http://www.wikidata.org/entity/Q64143006,Ventrix (United States),https://ventrixheart.com/
http://www.wikidata.org/entity/Q30292229,Venture Chemicals (United States),
http://www.wikidata.org/entity/Q70086400,Venture Electronics,
http://www.wikidata.org/entity/Q7920421,Venture Stores,http://deadmalls.com/archive/www.venturestores.com/
http://www.wikidata.org/entity/Q7920455,Ventus,http://www.ventusnetworks.com
http://www.wikidata.org/entity/Q7920606,Venus Swimwear,http://www.venus.com/
http://www.wikidata.org/entity/Q30297918,Veolia (United States),http://www.veoliawaterstna.com/
http://www.wikidata.org/entity/Q7920749,Vera Bradley,http://www.verabradley.com/
http://www.wikidata.org/entity/Q30292528,VeraChem (United States),
http://www.wikidata.org/entity/Q7920857,Veracode,http://www.veracode.com
http://www.wikidata.org/entity/Q61933493,Veracyte (United States),https://www.veracyte.com/
http://www.wikidata.org/entity/Q64143011,Veralase (United States),https://www.veralase.com/
http://www.wikidata.org/entity/Q7920871,Verallia North America,http://us.verallia.com/
http://www.wikidata.org/entity/Q7920901,Verari Technologies,http://www.cirrascale.com
http://www.wikidata.org/entity/Q64142114,Verasci (United States),https://verascience.com/
http://www.wikidata.org/entity/Q30289308,Verastem Oncology,https://www.verastem.com
http://www.wikidata.org/entity/Q30292530,Verax Biomedical (United States),http://www.veraxbiomedical.com/
http://www.wikidata.org/entity/Q30289312,Verda Bio (United States),
http://www.wikidata.org/entity/Q64143014,VerdaSee Solutions (United States),http://verdasee.com
http://www.wikidata.org/entity/Q30292537,Verdezyne (United States),
http://www.wikidata.org/entity/Q7921163,Verdura,http://www.verdura.com/
http://www.wikidata.org/entity/Q59535934,Vere Software (United States),http://veresoftware.com
http://www.wikidata.org/entity/Q63058291,Verellenhc,https://www.verellenhc.com/
http://www.wikidata.org/entity/Q7921231,Verenium Corporation,http://www.verenium.com
http://www.wikidata.org/entity/Q19604609,Vericel,
http://www.wikidata.org/entity/Q7921316,Veridian Credit Union,http://www.veridiancu.org
http://www.wikidata.org/entity/Q2912154,VeriFone,http://www.verifone.com/
http://www.wikidata.org/entity/Q7921363,Verint Systems,http://www.verint.com
http://www.wikidata.org/entity/Q7921364,Verio,http://www.verio.com/
http://www.wikidata.org/entity/Q30292573,Veris Technologies (United States),
http://www.wikidata.org/entity/Q734338,Verisign,https://www.verisign.com
http://www.wikidata.org/entity/Q64143019,Veriskin (United States),http://www.veriskin.com
http://www.wikidata.org/entity/Q498397,Veritas Software,http://www.veritas.com
http://www.wikidata.org/entity/Q30298681,Veritay Technology (United States),http://veritay.com/
http://www.wikidata.org/entity/Q30297306,Veritune (United States),http://www.veritune.com/
http://www.wikidata.org/entity/Q7921422,Verivo,http://www.verivo.com
http://www.wikidata.org/entity/Q7921303,VeriWave,http://www.veriwave.com
http://www.wikidata.org/entity/Q467752,Verizon,http://www.verizon.com/
http://www.wikidata.org/entity/Q7921427,Verizon California,http://www22.verizon.com/about/community/ca/
http://www.wikidata.org/entity/Q7921441,Verizon South,http://www.verizon.com
http://www.wikidata.org/entity/Q7921520,Vermeer Company,http://www.vermeer.com
http://www.wikidata.org/entity/Q7921699,Vermont Country Store,https://www.vermontcountrystore.com/
http://www.wikidata.org/entity/Q7921725,Vermont Housing Finance Agency,
http://www.wikidata.org/entity/Q14711938,Vermont Teddy Bear Company,http://www.vermontteddybear.com/
http://www.wikidata.org/entity/Q7922172,Vernon Kilns,
http://www.wikidata.org/entity/Q16986417,Versar,http://www.versar.com/
http://www.wikidata.org/entity/Q30269417,Versartis (United States),http://www.versartis.com/
http://www.wikidata.org/entity/Q30298686,Versatilis (United States),http://www.versatls.com/
http://www.wikidata.org/entity/Q43082651,Verseon,
http://www.wikidata.org/entity/Q16951211,Versive,
http://www.wikidata.org/entity/Q30298690,Vertec Biosolvents (United States),http://www.vertecbiosolvents.com/
http://www.wikidata.org/entity/Q7922770,Vertex Inc,http://www.vertexincorporated.com
http://www.wikidata.org/entity/Q2744099,Vertex Pharmaceuticals,http://www.vrtx.com/
http://www.wikidata.org/entity/Q250477,Vertica,http://www.vertica.com/
http://www.wikidata.org/entity/Q7922798,Vertical Communications,http://www.vertical.com
http://www.wikidata.org/entity/Q5370909,Vertiv,https://www.vertiv.com
http://www.wikidata.org/entity/Q7922998,Verus Pharmaceuticals,http://www.veruspharm.com/
http://www.wikidata.org/entity/Q64143012,Verus Research (United States),https://verusresearch.net/
http://www.wikidata.org/entity/Q7923022,Verville Aircraft Company,
http://www.wikidata.org/entity/Q30283602,Vescent Photonics (United States),http://www.vescent.com/
http://www.wikidata.org/entity/Q64142857,Vesperix (United States),http://www.vesperix.com/
http://www.wikidata.org/entity/Q43895895,VesselTek Biomedical (United States),http://www.vesseltek.com/
http://www.wikidata.org/entity/Q30298292,Vesta Sciences (United States),http://www.vestasciences.com/
http://www.wikidata.org/entity/Q64142859,Vestar (United States),https://vestar.com/
http://www.wikidata.org/entity/Q30286138,Vestaron (United States),
http://www.wikidata.org/entity/Q30283610,Vesticon (United States),
http://www.wikidata.org/entity/Q55454271,Vesuvius (United States),https://www.vesuvius.com/en/index.html
http://www.wikidata.org/entity/Q7923575,Veteran Tickets Foundation,http://www.vettix.org
http://www.wikidata.org/entity/Q7923810,Vetter Fairing Company,
http://www.wikidata.org/entity/Q16960210,Veveo,http://corporate.veveo.net/
http://www.wikidata.org/entity/Q30298695,Vextec (United States),http://vextec.com/
http://www.wikidata.org/entity/Q457960,VF Corporation,http://vfc.com
http://www.wikidata.org/entity/Q30271586,VFO (United States),http://www.vfo-group.com/
http://www.wikidata.org/entity/Q7906944,"VHA, Inc.",http://www.vha.com/
http://www.wikidata.org/entity/Q30298697,VI Manufacturing (United States),http://www.vimfg.com/
