URI,URILabel,comURI,founded_by,founded_byLabel,CEO,CEOLabel,parent,parentLabel,subsidiary,subsidiaryLabel,owned_by,owned_byLabel,owner_of,owner_ofLabel,total_revenue
http://www.wikidata.org/entity/Q216272,23andMe,https://www.23andme.com,http://www.wikidata.org/entity/Q2069573,Anne Wojcicki,http://www.wikidata.org/entity/Q2069573,Anne Wojcicki,,,,,,,,,
http://www.wikidata.org/entity/Q216272,23andMe,https://www.23andme.com,http://www.wikidata.org/entity/Q2069744,Linda Avey,http://www.wikidata.org/entity/Q2069573,Anne Wojcicki,,,,,,,,,
http://www.wikidata.org/entity/Q216272,23andMe,https://www.23andme.com,http://www.wikidata.org/entity/Q13377793,Paul Cusenza,http://www.wikidata.org/entity/Q2069573,Anne Wojcicki,,,,,,,,,
http://www.wikidata.org/entity/Q4658862,A Place for Mom,http://www.aplaceformom.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q30338853,ABB (United States),http://new.abb.com/us,,,,,http://www.wikidata.org/entity/Q52825,ABB Group,,,,,,,
http://www.wikidata.org/entity/Q16824238,Acceleron Pharma,http://www.acceleron.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q30253430,Advanced Bioscience Laboratories,http://www.ablinc.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q919300,AeroVironment,http://www.avinc.com,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q16824426,Agios Pharmaceuticals,http://www.agios.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q61934361,Alector (United States),https://www.alector.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4736189,Altarum Institute,http://www.altarum.org,,,,,,,http://www.wikidata.org/entity/Q30284277,Palladian Partners,,,,,
http://www.wikidata.org/entity/Q73883753,Alteryx,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q147505,Zappos.com,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q223142,Box Office Mojo,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q230051,Alexa Internet,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q280457,A9.com,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q318128,AbeBooks,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q366651,Audible.com,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q456157,Amazon Web Services,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q1663991,Woot,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q1809448,Whole Foods Market,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q2359213,Goodreads,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q2665841,Double Helix Games,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q4042525,Amazon Lab126,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q4555537,Twitch,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q4740856,Amazon Video,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q4740865,Amazon Publishing,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q4740868,Amazon Studios,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q5271745,Diapers.com,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q5275948,Digital Photography Review,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q5297222,Ring,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q5449851,Graphiq,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q6418754,Amazon Robotics,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q7581878,Sqrrl,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q7719162,Book Depository,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q15279566,Amazon Prime Air,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q21175463,Amazon Technologies,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q22688437,Souq.com,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q22906322,Amazon Books,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q28129037,Amazon Game Studios,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q30315155,Body Labs,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q46973305,"IMDb.com, Inc.",,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q48732422,Amazon Air,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q58196054,Amazon Logistic Prague,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q67937344,Amazon Logistics,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q73136791,Amazon Europe Core,,,,,232887000000.0
http://www.wikidata.org/entity/Q3884,Amazon,https://www.amazon.com,http://www.wikidata.org/entity/Q312556,Jeff Bezos,http://www.wikidata.org/entity/Q312556,Jeff Bezos,,,http://www.wikidata.org/entity/Q73136962,Amazon Czech Republic Services,,,,,232887000000.0
http://www.wikidata.org/entity/Q4743120,American Axle,http://www.aam.com/,,,,,,,http://www.wikidata.org/entity/Q30338477,American Axle & Manufacturing (Sweden),,,,,
http://www.wikidata.org/entity/Q4743120,American Axle,http://www.aam.com/,,,,,,,http://www.wikidata.org/entity/Q57208761,Albion Automotive,,,,,
http://www.wikidata.org/entity/Q4746118,Amica Mutual Insurance,http://www.amica.com,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q30297764,Analysis and Measurement Services (United States),http://www.ams-corp.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4751092,Analysis Group,http://www.analysisgroup.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q41568369,Analytical Mechanics Associates (United States),https://www.ama-inc.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q30286728,Apellis Pharmaceuticals (United States),,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q621610,Applied Materials,http://www.appliedmaterials.com/,,,,,,,http://www.wikidata.org/entity/Q28974288,Applied Materials (Israel),,,,,
http://www.wikidata.org/entity/Q621610,Applied Materials,http://www.appliedmaterials.com/,,,,,,,http://www.wikidata.org/entity/Q28974289,Applied Materials (Singapore),,,,,
http://www.wikidata.org/entity/Q30338395,ASML (United States),https://www.asml.com/asml/show.do?ctx=427,,,,,http://www.wikidata.org/entity/Q297879,ASML Holding,,,,,,,
http://www.wikidata.org/entity/Q4809155,Associated Banc-Corp,http://www.associatedbank.com,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4810399,Assurant,http://www.assurant.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q30297703,Assured Information Security (United States),http://www.ainfosec.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q628051,Autodesk,http://www.autodesk.com/,http://www.wikidata.org/entity/Q93033,John Walker,,,,,http://www.wikidata.org/entity/Q30338559,Autodesk (Canada),,,,,1710000000.0
http://www.wikidata.org/entity/Q4855887,BankUnited,http://www.bankunited.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4863194,Barracuda Networks,https://www.barracuda.com,http://www.wikidata.org/entity/Q16728659,Dean Drako,,,,,,,,,,,
http://www.wikidata.org/entity/Q30260869,BCL Technologies (United States),http://www.bcltechnologies.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4914605,BioClinica,http://www.bioclinica.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q864338,Biogen,https://www.biogen.com,http://www.wikidata.org/entity/Q120251,Charles Weissmann,http://www.wikidata.org/entity/Q86071968,Michel Vounatsos,,,http://www.wikidata.org/entity/Q30274042,Biogen (Switzerland),,,,,
http://www.wikidata.org/entity/Q864338,Biogen,https://www.biogen.com,http://www.wikidata.org/entity/Q217486,Walter Gilbert,http://www.wikidata.org/entity/Q86071968,Michel Vounatsos,,,http://www.wikidata.org/entity/Q30274042,Biogen (Switzerland),,,,,
http://www.wikidata.org/entity/Q864338,Biogen,https://www.biogen.com,http://www.wikidata.org/entity/Q312977,Phillip Sharp,http://www.wikidata.org/entity/Q86071968,Michel Vounatsos,,,http://www.wikidata.org/entity/Q30274042,Biogen (Switzerland),,,,,
http://www.wikidata.org/entity/Q864338,Biogen,https://www.biogen.com,http://www.wikidata.org/entity/Q6390511,Kenneth Murray,http://www.wikidata.org/entity/Q86071968,Michel Vounatsos,,,http://www.wikidata.org/entity/Q30274042,Biogen (Switzerland),,,,,
http://www.wikidata.org/entity/Q864338,Biogen,https://www.biogen.com,http://www.wikidata.org/entity/Q120251,Charles Weissmann,http://www.wikidata.org/entity/Q86071968,Michel Vounatsos,,,http://www.wikidata.org/entity/Q30338759,Biogen (Germany),,,,,
http://www.wikidata.org/entity/Q864338,Biogen,https://www.biogen.com,http://www.wikidata.org/entity/Q217486,Walter Gilbert,http://www.wikidata.org/entity/Q86071968,Michel Vounatsos,,,http://www.wikidata.org/entity/Q30338759,Biogen (Germany),,,,,
http://www.wikidata.org/entity/Q864338,Biogen,https://www.biogen.com,http://www.wikidata.org/entity/Q312977,Phillip Sharp,http://www.wikidata.org/entity/Q86071968,Michel Vounatsos,,,http://www.wikidata.org/entity/Q30338759,Biogen (Germany),,,,,
http://www.wikidata.org/entity/Q864338,Biogen,https://www.biogen.com,http://www.wikidata.org/entity/Q6390511,Kenneth Murray,http://www.wikidata.org/entity/Q86071968,Michel Vounatsos,,,http://www.wikidata.org/entity/Q30338759,Biogen (Germany),,,,,
http://www.wikidata.org/entity/Q864338,Biogen,https://www.biogen.com,http://www.wikidata.org/entity/Q120251,Charles Weissmann,http://www.wikidata.org/entity/Q86071968,Michel Vounatsos,,,http://www.wikidata.org/entity/Q30338761,Biogen (Belgium),,,,,
http://www.wikidata.org/entity/Q864338,Biogen,https://www.biogen.com,http://www.wikidata.org/entity/Q217486,Walter Gilbert,http://www.wikidata.org/entity/Q86071968,Michel Vounatsos,,,http://www.wikidata.org/entity/Q30338761,Biogen (Belgium),,,,,
http://www.wikidata.org/entity/Q864338,Biogen,https://www.biogen.com,http://www.wikidata.org/entity/Q312977,Phillip Sharp,http://www.wikidata.org/entity/Q86071968,Michel Vounatsos,,,http://www.wikidata.org/entity/Q30338761,Biogen (Belgium),,,,,
http://www.wikidata.org/entity/Q864338,Biogen,https://www.biogen.com,http://www.wikidata.org/entity/Q6390511,Kenneth Murray,http://www.wikidata.org/entity/Q86071968,Michel Vounatsos,,,http://www.wikidata.org/entity/Q30338761,Biogen (Belgium),,,,,
http://www.wikidata.org/entity/Q864338,Biogen,https://www.biogen.com,http://www.wikidata.org/entity/Q120251,Charles Weissmann,http://www.wikidata.org/entity/Q86071968,Michel Vounatsos,,,http://www.wikidata.org/entity/Q79211409,Q79211409,,,,,
http://www.wikidata.org/entity/Q864338,Biogen,https://www.biogen.com,http://www.wikidata.org/entity/Q217486,Walter Gilbert,http://www.wikidata.org/entity/Q86071968,Michel Vounatsos,,,http://www.wikidata.org/entity/Q79211409,Q79211409,,,,,
http://www.wikidata.org/entity/Q864338,Biogen,https://www.biogen.com,http://www.wikidata.org/entity/Q312977,Phillip Sharp,http://www.wikidata.org/entity/Q86071968,Michel Vounatsos,,,http://www.wikidata.org/entity/Q79211409,Q79211409,,,,,
http://www.wikidata.org/entity/Q864338,Biogen,https://www.biogen.com,http://www.wikidata.org/entity/Q6390511,Kenneth Murray,http://www.wikidata.org/entity/Q86071968,Michel Vounatsos,,,http://www.wikidata.org/entity/Q79211409,Q79211409,,,,,
http://www.wikidata.org/entity/Q4914632,BioMarin Pharmaceutical,http://www.biomarin.com,,,http://www.wikidata.org/entity/Q86083744,Jean Jacques Bienaime,,,http://www.wikidata.org/entity/Q30268784,BioMarin (United Kingdom),,,,,
http://www.wikidata.org/entity/Q30256843,Bluebird Bio (United States),,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q56582970,Blueprint Medicines (United States),http://www.blueprintmedicines.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q266423,Bristol-Myers Squibb,https://www.bms.com/,,,http://www.wikidata.org/entity/Q63975443,Giovanni Caforio,,,http://www.wikidata.org/entity/Q6432982,Kosan Biosciences,,,,,
http://www.wikidata.org/entity/Q266423,Bristol-Myers Squibb,https://www.bms.com/,,,http://www.wikidata.org/entity/Q63975443,Giovanni Caforio,,,http://www.wikidata.org/entity/Q28974633,Bristol-Myers Squibb (Japan),,,,,
http://www.wikidata.org/entity/Q266423,Bristol-Myers Squibb,https://www.bms.com/,,,http://www.wikidata.org/entity/Q63975443,Giovanni Caforio,,,http://www.wikidata.org/entity/Q28974634,Bristol Myers Squibb (Canada),,,,,
http://www.wikidata.org/entity/Q266423,Bristol-Myers Squibb,https://www.bms.com/,,,http://www.wikidata.org/entity/Q63975443,Giovanni Caforio,,,http://www.wikidata.org/entity/Q28974635,Bristol-Myers Squibb (India),,,,,
http://www.wikidata.org/entity/Q266423,Bristol-Myers Squibb,https://www.bms.com/,,,http://www.wikidata.org/entity/Q63975443,Giovanni Caforio,,,http://www.wikidata.org/entity/Q41568675,Bristol-Myers Squibb (Germany),,,,,
http://www.wikidata.org/entity/Q30297788,Capco (United States),http://www.capcoinc.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q55454124,CDK Global (United States),https://www.cdkglobal.com,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5063092,CenturyLink,http://www.centurylink.com,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q30281710,Cerus (United States),http://www.cerus.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4035622,Ciber,http://www.ciber.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q173395,Cisco Systems,http://www.cisco.com,http://www.wikidata.org/entity/Q7549,Sandra Lerner,http://www.wikidata.org/entity/Q6249428,John Morgridge,,,http://www.wikidata.org/entity/Q498944,Cisco Webex,,,,,51904000000.0
http://www.wikidata.org/entity/Q173395,Cisco Systems,http://www.cisco.com,http://www.wikidata.org/entity/Q3229666,Leonard Bosack,http://www.wikidata.org/entity/Q6249428,John Morgridge,,,http://www.wikidata.org/entity/Q498944,Cisco Webex,,,,,51904000000.0
http://www.wikidata.org/entity/Q173395,Cisco Systems,http://www.cisco.com,http://www.wikidata.org/entity/Q7549,Sandra Lerner,http://www.wikidata.org/entity/Q21041473,Chuck Robbins,,,http://www.wikidata.org/entity/Q498944,Cisco Webex,,,,,51904000000.0
http://www.wikidata.org/entity/Q173395,Cisco Systems,http://www.cisco.com,http://www.wikidata.org/entity/Q3229666,Leonard Bosack,http://www.wikidata.org/entity/Q21041473,Chuck Robbins,,,http://www.wikidata.org/entity/Q498944,Cisco Webex,,,,,51904000000.0
http://www.wikidata.org/entity/Q173395,Cisco Systems,http://www.cisco.com,http://www.wikidata.org/entity/Q7549,Sandra Lerner,http://www.wikidata.org/entity/Q6249428,John Morgridge,,,http://www.wikidata.org/entity/Q961065,NDS Group,,,,,51904000000.0
http://www.wikidata.org/entity/Q173395,Cisco Systems,http://www.cisco.com,http://www.wikidata.org/entity/Q3229666,Leonard Bosack,http://www.wikidata.org/entity/Q6249428,John Morgridge,,,http://www.wikidata.org/entity/Q961065,NDS Group,,,,,51904000000.0
http://www.wikidata.org/entity/Q173395,Cisco Systems,http://www.cisco.com,http://www.wikidata.org/entity/Q7549,Sandra Lerner,http://www.wikidata.org/entity/Q21041473,Chuck Robbins,,,http://www.wikidata.org/entity/Q961065,NDS Group,,,,,51904000000.0
http://www.wikidata.org/entity/Q173395,Cisco Systems,http://www.cisco.com,http://www.wikidata.org/entity/Q3229666,Leonard Bosack,http://www.wikidata.org/entity/Q21041473,Chuck Robbins,,,http://www.wikidata.org/entity/Q961065,NDS Group,,,,,51904000000.0
http://www.wikidata.org/entity/Q173395,Cisco Systems,http://www.cisco.com,http://www.wikidata.org/entity/Q7549,Sandra Lerner,http://www.wikidata.org/entity/Q6249428,John Morgridge,,,http://www.wikidata.org/entity/Q1769702,Tandberg,,,,,51904000000.0
http://www.wikidata.org/entity/Q173395,Cisco Systems,http://www.cisco.com,http://www.wikidata.org/entity/Q3229666,Leonard Bosack,http://www.wikidata.org/entity/Q6249428,John Morgridge,,,http://www.wikidata.org/entity/Q1769702,Tandberg,,,,,51904000000.0
http://www.wikidata.org/entity/Q173395,Cisco Systems,http://www.cisco.com,http://www.wikidata.org/entity/Q7549,Sandra Lerner,http://www.wikidata.org/entity/Q21041473,Chuck Robbins,,,http://www.wikidata.org/entity/Q1769702,Tandberg,,,,,51904000000.0
http://www.wikidata.org/entity/Q173395,Cisco Systems,http://www.cisco.com,http://www.wikidata.org/entity/Q3229666,Leonard Bosack,http://www.wikidata.org/entity/Q21041473,Chuck Robbins,,,http://www.wikidata.org/entity/Q1769702,Tandberg,,,,,51904000000.0
http://www.wikidata.org/entity/Q173395,Cisco Systems,http://www.cisco.com,http://www.wikidata.org/entity/Q7549,Sandra Lerner,http://www.wikidata.org/entity/Q6249428,John Morgridge,,,http://www.wikidata.org/entity/Q1813510,Sourcefire,,,,,51904000000.0
http://www.wikidata.org/entity/Q173395,Cisco Systems,http://www.cisco.com,http://www.wikidata.org/entity/Q3229666,Leonard Bosack,http://www.wikidata.org/entity/Q6249428,John Morgridge,,,http://www.wikidata.org/entity/Q1813510,Sourcefire,,,,,51904000000.0
http://www.wikidata.org/entity/Q173395,Cisco Systems,http://www.cisco.com,http://www.wikidata.org/entity/Q7549,Sandra Lerner,http://www.wikidata.org/entity/Q21041473,Chuck Robbins,,,http://www.wikidata.org/entity/Q1813510,Sourcefire,,,,,51904000000.0
http://www.wikidata.org/entity/Q173395,Cisco Systems,http://www.cisco.com,http://www.wikidata.org/entity/Q3229666,Leonard Bosack,http://www.wikidata.org/entity/Q21041473,Chuck Robbins,,,http://www.wikidata.org/entity/Q1813510,Sourcefire,,,,,51904000000.0
http://www.wikidata.org/entity/Q173395,Cisco Systems,http://www.cisco.com,http://www.wikidata.org/entity/Q7549,Sandra Lerner,http://www.wikidata.org/entity/Q6249428,John Morgridge,,,http://www.wikidata.org/entity/Q2745629,Cisco Meraki,,,,,51904000000.0
http://www.wikidata.org/entity/Q173395,Cisco Systems,http://www.cisco.com,http://www.wikidata.org/entity/Q3229666,Leonard Bosack,http://www.wikidata.org/entity/Q6249428,John Morgridge,,,http://www.wikidata.org/entity/Q2745629,Cisco Meraki,,,,,51904000000.0
http://www.wikidata.org/entity/Q173395,Cisco Systems,http://www.cisco.com,http://www.wikidata.org/entity/Q7549,Sandra Lerner,http://www.wikidata.org/entity/Q21041473,Chuck Robbins,,,http://www.wikidata.org/entity/Q2745629,Cisco Meraki,,,,,51904000000.0
http://www.wikidata.org/entity/Q173395,Cisco Systems,http://www.cisco.com,http://www.wikidata.org/entity/Q3229666,Leonard Bosack,http://www.wikidata.org/entity/Q21041473,Chuck Robbins,,,http://www.wikidata.org/entity/Q2745629,Cisco Meraki,,,,,51904000000.0
http://www.wikidata.org/entity/Q173395,Cisco Systems,http://www.cisco.com,http://www.wikidata.org/entity/Q7549,Sandra Lerner,http://www.wikidata.org/entity/Q6249428,John Morgridge,,,http://www.wikidata.org/entity/Q3241626,Linksys,,,,,51904000000.0
http://www.wikidata.org/entity/Q173395,Cisco Systems,http://www.cisco.com,http://www.wikidata.org/entity/Q3229666,Leonard Bosack,http://www.wikidata.org/entity/Q6249428,John Morgridge,,,http://www.wikidata.org/entity/Q3241626,Linksys,,,,,51904000000.0
